Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"February 9, 2015",40949520,"$35,000",12.69%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$15,000 / month",17.19%,2 years ,997xx,N/a,N/a,N/a,Regional Coordinator,N/a,705-709,0,04/1997,$0.00,15,0,32,n/a,"$27,186.00",0,66.00%,n/a,1,n/a
"February 9, 2015",40959133,"$29,000",8.18%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,500 / month",21.33%,9 years ,277xx,N/a,N/a,N/a,Manager,N/a,695-699,0,09/2006,$0.00,21,0,24,n/a,"$30,027.00",0,32.00%,n/a,0,n/a
"February 9, 2015",40959138,"$15,400",7.89%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$11,833 / month",18.31%,6 years ,799xx,N/a,N/a,N/a,Director,N/a,725-729,0,08/1997,$0.00,14,1,49,19,"$28,935.00",0,57.20%,n/a,0,n/a
"February 9, 2015",40959203,"$14,400",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,333 / month",22.65%,< 1 year ,347xx,N/a,N/a,N/a,Accountant,N/a,665-669,0,11/1980,$0.00,11,0,42,65,"$13,877.00",1,67.40%,70,0,65
"February 9, 2015",40959210,"$4,200",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,750 / month",26.59%,2 years ,335xx,N/a,N/a,N/a,Public Relations,N/a,730-734,0,05/1995,$0.00,21,1,65,19,"$5,919.00",0,7.40%,n/a,3,19
"February 9, 2015",40959235,"$12,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",15.00%,9 years ,338xx,N/a,N/a,N/a,Forklift operator,N/a,665-669,0,07/2003,$0.00,11,0,29,70,"$5,100.00",0,42.90%,n/a,0,70
"February 9, 2015",40959260,"$10,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,583 / month",27.95%,n/a,432xx,N/a,N/a,N/a,n/a,N/a,680-684,0,10/2001,$0.00,12,0,24,80,"$9,111.00",0,44.20%,n/a,0,n/a
"February 9, 2015",40959303,"$33,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$9,167 / month",25.47%,10+ years ,330xx,N/a,N/a,N/a,Courier,N/a,705-709,0,07/1995,$0.00,11,3,23,11,"$16,356.00",0,42.40%,n/a,0,11
"February 9, 2015",40959305,"$24,925",18.84%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,160 / month",24.47%,2 years ,925xx,N/a,N/a,N/a,HVAC Technician,N/a,690-694,0,05/2011,$0.00,11,0,12,31,"$8,820.00",1,36.70%,35,1,31
"February 9, 2015",40959346,"$20,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,333 / month",12.35%,10+ years ,840xx,N/a,N/a,N/a,production,N/a,780-784,0,11/1995,$0.00,20,0,36,n/a,"$4,632.00",0,8.00%,n/a,1,n/a
"February 9, 2015",40959388,"$33,000",15.61%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,417 / month",20.39%,1 year ,330xx,N/a,N/a,N/a,Executive Director,N/a,670-674,0,09/1993,$0.00,17,0,51,n/a,"$33,045.00",0,76.50%,n/a,0,n/a
"February 9, 2015",40959389,"$16,800",16.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,000 / month",8.65%,10+ years ,221xx,N/a,N/a,N/a,Tech,N/a,680-684,0,10/2000,$0.00,3,0,20,n/a,"$17,127.00",0,98.40%,n/a,1,n/a
"February 9, 2015",40959395,"$30,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$15,000 / month",11.32%,10+ years ,483xx,N/a,N/a,N/a,"Vice President, Investments Br Mgr.",N/a,705-709,0,06/1988,$0.00,11,0,28,n/a,"$52,735.00",0,65.00%,n/a,1,n/a
"February 9, 2015",40959405,"$8,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,333 / month",14.00%,6 years ,770xx,N/a,N/a,N/a,Teacher,N/a,710-714,0,04/1986,$0.00,13,1,22,20,"$8,817.00",0,32.40%,n/a,0,68
"February 9, 2015",40959420,"$24,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,667 / month",15.40%,7 years ,554xx,N/a,N/a,N/a,IT Manager,N/a,680-684,0,06/2000,$0.00,11,0,30,46,"$49,291.00",0,83.30%,n/a,0,n/a
"February 9, 2015",40959434,"$19,200",10.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,750 / month",26.08%,n/a,347xx,N/a,N/a,N/a,n/a,N/a,685-689,0,10/1998,$0.00,23,0,36,48,"$17,917.00",0,58.00%,n/a,0,n/a
"February 9, 2015",40959439,"$10,000",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,917 / month",11.58%,< 1 year ,813xx,N/a,N/a,N/a,Owner,N/a,670-674,0,06/1995,$0.00,12,2,25,6,"$13,360.00",0,39.30%,n/a,0,62
"February 9, 2015",40959451,"$10,000",11.53%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$2,200 / month",13.23%,4 years ,756xx,N/a,N/a,N/a,Driver,N/a,715-719,0,06/2005,$0.00,14,0,32,55,"$1,974.00",0,7.00%,n/a,0,55
"February 9, 2015",40959454,"$20,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,500 / month",33.16%,9 years ,921xx,N/a,N/a,N/a,Manager,N/a,730-734,0,11/2005,$0.00,16,1,37,20,"$2,755.00",0,22.80%,n/a,0,20
"February 9, 2015",40959496,"$15,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$8,333 / month",6.77%,4 years ,210xx,N/a,N/a,N/a,Software Engineer,N/a,680-684,0,09/2003,$0.00,5,1,27,8,"$13,060.00",0,78.20%,n/a,0,n/a
"February 9, 2015",40959500,"$21,000",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$12,083 / month",6.94%,2 years ,606xx,N/a,N/a,N/a,Consultant,N/a,685-689,0,09/2003,$0.00,13,1,37,11,"$20,282.00",0,79.50%,n/a,1,11
"February 9, 2015",40959508,"$8,400",12.29%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,583 / month",13.92%,2 years ,070xx,N/a,N/a,N/a,Accountant,N/a,700-704,0,05/2006,$0.00,19,0,19,38,"$4,627.00",1,32.60%,51,1,38
"February 9, 2015",40959548,"$25,525",25.83%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",28.48%,6 years ,744xx,N/a,N/a,N/a,Office Manager,N/a,740-744,0,07/1998,$0.00,11,0,45,n/a,"$6,858.00",0,55.30%,n/a,1,n/a
"February 9, 2015",40959587,"$10,000",13.33%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",28.28%,10+ years ,641xx,N/a,N/a,N/a,Registered Nurse,N/a,675-679,0,01/1996,$0.00,11,0,24,n/a,"$24,063.00",1,83.80%,103,0,n/a
"February 9, 2015",40969143,"$11,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,083 / month",8.27%,1 year ,283xx,N/a,N/a,N/a,Field Supervisor,N/a,695-699,0,09/2004,$0.00,2,0,14,n/a,"$11,621.00",0,91.50%,n/a,0,n/a
"February 9, 2015",40969172,"$10,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,417 / month",11.15%,3 years ,986xx,N/a,N/a,N/a,Revenue Portfolio Manager,N/a,765-769,0,12/1999,$0.00,20,0,41,n/a,"$15,909.00",0,22.40%,n/a,1,n/a
"February 9, 2015",40969192,"$5,500",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,917 / month",21.20%,2 years ,120xx,N/a,N/a,N/a,Resident Physcian,N/a,705-709,0,05/2005,$0.00,19,0,26,n/a,"$27,269.00",0,81.40%,n/a,0,n/a
"February 9, 2015",40969213,"$5,600",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,452 / month",16.72%,n/a,622xx,N/a,N/a,N/a,n/a,N/a,685-689,0,03/2004,$0.00,10,0,12,n/a,"$4,585.00",0,31.20%,n/a,1,n/a
"February 9, 2015",40969242,"$11,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,583 / month",19.73%,1 year ,806xx,N/a,N/a,N/a,Director,N/a,665-669,0,12/2004,$0.00,10,0,35,31,"$11,424.00",0,69.70%,n/a,2,44
"February 9, 2015",40969288,"$10,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,333 / month",11.54%,8 years ,543xx,N/a,N/a,N/a,customer service/dispatcher,N/a,710-714,0,11/2003,$0.00,10,0,28,n/a,"$18,391.00",0,41.10%,n/a,0,n/a
"February 9, 2015",40969317,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",9.74%,2 years ,114xx,N/a,N/a,N/a,Project Manager,N/a,710-714,0,10/2008,$0.00,21,0,32,37,"$6,257.00",0,22.50%,n/a,0,n/a
"February 9, 2015",40969404,"$19,500",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,000 / month",18.33%,10+ years ,212xx,N/a,N/a,N/a,registered nurse,N/a,670-674,0,02/1995,$0.00,9,0,35,n/a,"$5,749.00",1,51.80%,64,0,n/a
"February 9, 2015",40969428,"$20,000",11.53%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",26.18%,10+ years ,012xx,N/a,N/a,N/a,counselor,N/a,660-664,0,10/1987,$0.00,18,5,44,3,"$6,459.00",0,46.50%,n/a,0,16
"February 9, 2015",40969463,"$31,500",15.61%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",22.24%,10+ years ,218xx,N/a,N/a,N/a,Teacher,N/a,740-744,0,03/1990,$0.00,15,0,34,n/a,"$16,730.00",0,55.00%,n/a,0,n/a
"February 9, 2015",40969481,"$30,000",19.52%,1.00%,Five years after issuance,Five years after issuance,OWN,"$7,263 / month",19.09%,1 year ,802xx,N/a,N/a,N/a,Lead Greenland Science Project Manager,N/a,680-684,0,12/2001,$0.00,7,0,18,62,"$32,201.00",0,91.20%,n/a,0,n/a
"February 9, 2015",40969521,"$20,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,000 / month",13.28%,9 years ,021xx,N/a,N/a,N/a,manager,N/a,705-709,0,02/2003,$0.00,19,1,30,11,"$21,928.00",0,81.90%,n/a,0,11
"February 9, 2015",40969542,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",22.65%,8 years ,333xx,N/a,N/a,N/a,general manager,N/a,700-704,0,06/2005,$0.00,11,0,18,50,"$7,290.00",0,43.60%,n/a,0,50
"February 9, 2015",40969558,"$18,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,856 / month",6.12%,n/a,225xx,N/a,N/a,N/a,n/a,N/a,705-709,0,09/1992,$0.00,6,0,19,26,"$18,323.00",0,45.20%,n/a,0,n/a
"February 9, 2015",40969595,"$20,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,833 / month",6.50%,10+ years ,018xx,N/a,N/a,N/a,owner,N/a,720-724,0,09/1994,$0.00,13,0,39,35,"$1,180.00",0,4.30%,n/a,0,37
"February 9, 2015",40979126,"$15,500",17.57%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,792 / month",20.00%,< 1 year ,930xx,N/a,N/a,N/a,Building Services Manager,N/a,690-694,0,09/2007,$0.00,14,0,27,n/a,"$15,763.00",0,97.30%,n/a,0,n/a
"February 9, 2015",40979133,"$8,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,667 / month",7.88%,1 year ,104xx,N/a,N/a,N/a,Court reporter,N/a,680-684,0,10/2001,$0.00,5,1,19,9,"$6,793.00",0,55.20%,n/a,0,n/a
"February 9, 2015",40979157,"$14,000",9.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,750 / month",18.58%,3 years ,112xx,N/a,N/a,N/a,Educational Aid. ( Monitor.) CACFP,N/a,685-689,0,10/1986,$0.00,13,0,35,36,"$9,986.00",0,48.20%,n/a,0,36
"February 9, 2015",40979185,"$23,475",16.55%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,152 / month",25.45%,10+ years ,333xx,N/a,N/a,N/a,Client Services Manager,N/a,665-669,0,03/1999,$0.00,16,2,29,21,"$24,873.00",0,86.10%,n/a,0,21
"February 9, 2015",40979192,"$5,000",8.18%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,411 / month",12.06%,10+ years ,628xx,N/a,N/a,N/a,maintenance,N/a,670-674,0,05/2002,$0.00,9,1,54,16,"$3,903.00",0,63.00%,n/a,0,16
"February 9, 2015",40979246,"$10,000",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,167 / month",19.51%,4 years ,480xx,N/a,N/a,N/a,System Analyst,N/a,705-709,0,03/1986,$0.00,12,0,24,61,"$22,820.00",0,63.90%,n/a,0,61
"February 9, 2015",40979284,"$22,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,083 / month",22.66%,10+ years ,554xx,N/a,N/a,N/a,Teacher,N/a,715-719,0,05/1984,$0.00,9,0,51,51,"$22,153.00",0,77.50%,n/a,0,n/a
"February 9, 2015",40979310,"$10,000",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,250 / month",13.74%,2 years ,786xx,N/a,N/a,N/a,Middle School Teacher,N/a,665-669,0,01/1998,$0.00,6,0,18,n/a,"$10,295.00",7,65.20%,37,0,n/a
"February 9, 2015",40979349,"$33,000",19.52%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,000 / month",1.53%,< 1 year ,852xx,N/a,N/a,N/a,Sr. Clinical Data Manager,N/a,665-669,0,02/1996,$0.00,3,1,8,10,$0.00,0,0.00%,n/a,0,10
"February 9, 2015",40979364,"$7,800",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,376 / month",15.95%,1 year ,997xx,N/a,N/a,N/a,Educator,N/a,690-694,0,10/2000,$0.00,19,0,60,24,"$7,004.00",0,63.10%,n/a,1,36
"February 9, 2015",40979400,"$32,950",16.55%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,250 / month",23.40%,4 years ,330xx,N/a,N/a,N/a,Real Estate Manager,N/a,675-679,0,06/2001,$0.00,8,1,14,21,"$34,206.00",0,68.50%,n/a,1,21
"February 9, 2015",40979409,"$6,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,417 / month",8.18%,1 year ,925xx,N/a,N/a,N/a,Foreman,N/a,660-664,0,01/2008,$0.00,7,0,8,34,"$3,288.00",0,41.10%,n/a,0,34
"February 9, 2015",40979487,"$25,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",16.32%,1 year ,053xx,N/a,N/a,N/a,Executive Director,N/a,740-744,0,05/1998,$0.00,13,0,33,n/a,"$34,920.00",0,43.80%,n/a,0,n/a
"February 9, 2015",40979493,"$25,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,917 / month",23.50%,1 year ,902xx,N/a,N/a,N/a,Rn,N/a,685-689,0,01/2003,$0.00,18,0,36,n/a,"$14,405.00",0,76.60%,n/a,0,n/a
"February 9, 2015",40979530,"$12,000",12.69%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,750 / month",30.73%,10+ years ,857xx,N/a,N/a,N/a,Director of Planning and Student Assign,N/a,675-679,0,03/1995,$0.00,7,1,19,16,"$75,167.00",0,91.60%,n/a,0,16
"February 9, 2015",40979549,"$10,000",6.68%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,250 / month",0.59%,n/a,805xx,N/a,N/a,N/a,n/a,N/a,795-799,0,03/2003,$0.00,4,0,13,n/a,$100.00,0,0.90%,n/a,0,n/a
"February 9, 2015",40989126,"$11,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,008 / month",21.41%,n/a,959xx,N/a,N/a,N/a,n/a,N/a,670-674,0,07/1983,$0.00,10,0,25,n/a,"$11,277.00",1,59.40%,64,0,n/a
"February 9, 2015",40989149,"$27,575",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,583 / month",36.01%,10+ years ,535xx,N/a,N/a,N/a,Iron Worker Superintendent,N/a,725-729,0,11/1999,$0.00,21,0,47,n/a,"$101,124.00",0,35.70%,n/a,0,n/a
"February 9, 2015",40989189,"$21,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,167 / month",14.12%,10+ years ,773xx,N/a,N/a,N/a,Supervisor,N/a,660-664,0,09/1997,$0.00,5,1,19,23,"$13,007.00",0,97.80%,n/a,0,52
"February 9, 2015",40989263,"$5,000",9.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,583 / month",7.92%,4 years ,263xx,N/a,N/a,N/a,signal maintainer,N/a,690-694,0,12/2004,$0.00,9,0,16,39,"$10,926.00",1,56.30%,74,0,n/a
"February 9, 2015",40989305,"$12,000",16.55%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,500 / month",25.40%,n/a,081xx,N/a,N/a,N/a,n/a,N/a,675-679,0,05/2007,$0.00,6,0,8,n/a,"$18,577.00",0,56.30%,n/a,1,n/a
"February 9, 2015",40989309,"$9,000",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,000 / month",25.55%,10+ years ,967xx,N/a,N/a,N/a,Manager,N/a,660-664,0,08/1996,$0.00,6,2,11,8,"$2,950.00",0,75.60%,n/a,0,22
"February 9, 2015",40989310,"$21,625",17.86%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",21.46%,10+ years ,925xx,N/a,N/a,N/a,Property Field Specialist,N/a,695-699,0,11/2000,$0.00,18,0,32,n/a,"$39,616.00",0,81.50%,n/a,1,n/a
"February 9, 2015",40989324,"$35,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$13,833 / month",25.07%,10+ years ,063xx,N/a,N/a,N/a,Senior Manager,N/a,720-724,0,03/1985,$0.00,11,0,39,76,"$151,416.00",0,97.30%,n/a,0,n/a
"February 9, 2015",40989353,"$10,000",13.33%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$2,333 / month",20.92%,10+ years ,300xx,N/a,N/a,N/a,Scanning Coordinator,N/a,660-664,0,09/2010,$0.00,6,0,8,n/a,"$5,059.00",1,44.40%,19,0,n/a
"February 9, 2015",40989445,"$20,000",12.69%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,917 / month",10.98%,< 1 year ,074xx,N/a,N/a,N/a,JOURNEYMAN ELECTRICIAN,N/a,680-684,0,11/1990,$0.00,8,3,23,4,"$15,509.00",0,88.10%,n/a,1,34
"February 9, 2015",40989477,"$35,000",15.61%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$25,000 / month",6.07%,< 1 year ,294xx,N/a,N/a,N/a,Property owner,N/a,680-684,0,07/1985,$0.00,10,5,37,7,"$14,396.00",0,71.30%,n/a,1,39
"February 9, 2015",40989552,"$28,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$16,667 / month",24.92%,10+ years ,913xx,N/a,N/a,N/a,Manager,N/a,720-724,0,08/2002,$0.00,23,0,28,n/a,"$26,649.00",0,56.90%,n/a,0,n/a
"February 9, 2015",40989576,"$10,000",12.29%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,250 / month",8.88%,n/a,478xx,N/a,N/a,N/a,n/a,N/a,690-694,0,11/1997,$0.00,18,0,28,31,"$9,187.00",0,31.50%,n/a,1,31
"February 9, 2015",40989594,"$15,000",15.61%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,367 / month",37.55%,9 years ,727xx,N/a,N/a,N/a,Branch Manager,N/a,665-669,0,06/2000,$0.00,9,0,16,24,"$9,145.00",1,83.90%,85,0,24
"February 9, 2015",40999176,"$30,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",20.67%,5 years ,933xx,N/a,N/a,N/a,Controller,N/a,700-704,0,02/1990,$0.00,13,0,31,43,"$193,947.00",0,83.40%,n/a,1,43
"February 9, 2015",40999188,"$4,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$11,250 / month",5.28%,10+ years ,030xx,N/a,N/a,N/a,Engineer,N/a,710-714,0,08/1982,$0.00,14,1,44,15,"$25,909.00",0,41.50%,n/a,0,n/a
"February 9, 2015",40999223,"$12,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$19,583 / month",3.18%,1 year ,100xx,N/a,N/a,N/a,National Vice President,N/a,695-699,0,07/2002,$0.00,19,0,31,61,"$14,213.00",1,32.90%,61,0,61
"February 9, 2015",40999266,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$17,500 / month",9.89%,1 year ,928xx,N/a,N/a,N/a,owner ,N/a,690-694,0,05/2005,$0.00,21,0,33,n/a,"$28,248.00",0,45.30%,n/a,1,n/a
"February 9, 2015",40999473,"$5,000",13.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$1,954 / month",36.97%,n/a,238xx,N/a,N/a,N/a,n/a,N/a,675-679,0,11/1999,$0.00,12,0,19,55,"$4,187.00",1,30.10%,100,1,55
"February 9, 2015",40999495,"$8,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,583 / month",3.20%,1 year ,997xx,N/a,N/a,N/a,Benefits Manager,N/a,665-669,0,09/2004,$0.00,19,0,28,74,"$8,845.00",0,94.10%,n/a,0,n/a
"February 9, 2015",40999531,"$12,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,500 / month",4.79%,< 1 year ,070xx,N/a,N/a,N/a,Client Strategist,N/a,660-664,0,08/1999,$0.00,5,1,17,22,"$13,914.00",0,73.60%,n/a,0,n/a
"February 9, 2015",40999567,"$12,500",15.61%,1.00%,Five years after issuance,Five years after issuance,RENT,"$8,333 / month",2.66%,10+ years ,117xx,N/a,N/a,N/a,owner,N/a,695-699,0,04/1995,$0.00,13,0,22,29,"$6,539.00",2,37.80%,32,1,29
"February 9, 2015",40999574,"$10,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",17.16%,10+ years ,334xx,N/a,N/a,N/a,owner,N/a,710-714,0,03/1988,$0.00,10,1,35,20,"$10,741.00",0,41.30%,n/a,3,40
"February 9, 2015",41009130,"$12,400",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,083 / month",20.50%,1 year ,805xx,N/a,N/a,N/a,Community Outreach Manager,N/a,725-729,0,08/1999,$0.00,14,4,28,9,"$8,715.00",0,80.00%,n/a,2,n/a
"February 9, 2015",41009144,"$20,000",15.61%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",4.19%,< 1 year ,751xx,N/a,N/a,N/a,CAO,N/a,710-714,0,04/2004,$0.00,6,0,25,n/a,"$8,593.00",0,51.50%,n/a,0,n/a
"February 9, 2015",41009174,"$10,000",11.53%,1.00%,Three years after issuance,Five years after issuance,OWN,"$10,000 / month",16.94%,6 years ,840xx,N/a,N/a,N/a,Vice president,N/a,665-669,0,09/2000,$0.00,17,0,31,52,"$13,366.00",1,61.70%,70,1,66
"February 9, 2015",41009177,"$15,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,417 / month",5.70%,2 years ,238xx,N/a,N/a,N/a,Architech Engineer,N/a,800-804,0,09/1990,$0.00,13,0,38,44,"$6,477.00",0,6.50%,n/a,1,n/a
"February 9, 2015",41009199,"$16,000",13.99%,1.00%,Five years after issuance,Five years after issuance,OWN,"$8,750 / month",27.31%,10+ years ,077xx,N/a,N/a,N/a,Senior Investigator,N/a,695-699,0,08/2001,$0.00,16,1,41,7,"$112,380.00",0,70.90%,n/a,2,n/a
"February 9, 2015",41009236,"$7,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,917 / month",26.25%,2 years ,606xx,N/a,N/a,N/a,Manager of Insights & amalytics,N/a,745-749,0,09/1999,$0.00,9,0,18,n/a,"$33,320.00",0,66.00%,n/a,0,n/a
"February 9, 2015",41009365,"$20,725",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,000 / month",18.83%,10+ years ,900xx,N/a,N/a,N/a,Makeup Artist,N/a,715-719,0,09/1997,$0.00,10,0,17,n/a,"$31,406.00",0,78.10%,n/a,0,n/a
"February 9, 2015",41009375,"$10,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,167 / month",24.33%,3 years ,917xx,N/a,N/a,N/a,Diet Aide,N/a,685-689,0,06/2004,$0.00,4,0,4,n/a,"$7,210.00",0,82.90%,n/a,0,n/a
"February 9, 2015",41009389,"$21,000",9.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,083 / month",21.21%,8 years ,890xx,N/a,N/a,N/a,Project coordinator,N/a,690-694,0,02/2003,$0.00,19,0,27,81,"$14,740.00",1,69.20%,101,0,n/a
"February 9, 2015",41009398,"$14,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,417 / month",11.07%,1 year ,920xx,N/a,N/a,N/a,Library Assistant,N/a,670-674,0,12/2006,$0.00,5,0,8,n/a,"$11,406.00",0,76.00%,n/a,0,n/a
"February 9, 2015",41009399,"$35,000",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,833 / month",21.38%,< 1 year ,600xx,N/a,N/a,N/a,Controller,N/a,715-719,0,04/1989,$0.00,20,0,45,n/a,"$56,050.00",0,70.80%,n/a,1,n/a
