Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"February 6, 2015",40816504,"$20,000",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$30,000 / month",3.73%,9 years ,100xx,N/a,N/a,N/a,President,N/a,670-674,0,07/1992,$0.00,8,0,19,n/a,"$35,840.00",0,77.60%,n/a,2,n/a
"February 6, 2015",40816507,"$18,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",21.48%,10+ years ,334xx,N/a,N/a,N/a,Property Manager,N/a,750-754,0,02/2004,$0.00,22,0,39,n/a,"$26,307.00",0,25.90%,n/a,0,n/a
"February 6, 2015",40816584,"$8,000",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,250 / month",13.82%,< 1 year ,177xx,N/a,N/a,N/a,Registered Nurse,N/a,775-779,0,10/2001,$0.00,8,0,26,n/a,"$7,814.00",0,47.10%,n/a,0,n/a
"February 6, 2015",40816710,"$19,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,333 / month",21.00%,10+ years ,476xx,N/a,N/a,N/a,Director of Maintenance,N/a,660-664,0,06/2002,$0.00,15,0,43,n/a,"$16,558.00",0,83.20%,n/a,0,n/a
"February 6, 2015",40816733,"$6,500",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,917 / month",14.99%,n/a,554xx,N/a,N/a,N/a,n/a,N/a,665-669,0,05/2004,$0.00,7,0,8,n/a,"$6,997.00",2,79.50%,50,0,n/a
"February 6, 2015",40816740,"$18,000",16.55%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,500 / month",22.72%,10+ years ,972xx,N/a,N/a,N/a,Patient advocate,N/a,685-689,0,06/1993,$0.00,13,0,21,n/a,"$24,356.00",0,88.60%,n/a,1,n/a
"February 6, 2015",40826251,"$18,750",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,833 / month",32.06%,10+ years ,080xx,N/a,N/a,N/a,Paralegal ,N/a,725-729,0,11/1994,$0.00,29,0,44,n/a,"$18,486.00",1,50.10%,103,1,n/a
"February 6, 2015",40826260,"$12,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,750 / month",13.90%,7 years ,913xx,N/a,N/a,N/a,Registered Nurse,N/a,670-674,0,10/2001,$0.00,15,0,33,51,"$10,659.00",0,53.30%,n/a,0,70
"February 6, 2015",40826295,"$8,800",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,060 / month",25.87%,n/a,412xx,N/a,N/a,N/a,n/a,N/a,700-704,0,09/1992,$0.00,10,0,14,45,"$7,807.00",0,55.00%,n/a,0,n/a
"February 6, 2015",40826303,"$5,125",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,417 / month",38.13%,n/a,532xx,N/a,N/a,N/a,n/a,N/a,675-679,0,06/1996,$0.00,10,0,21,80,"$10,733.00",1,35.30%,93,1,80
"February 6, 2015",40826348,"$16,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,000 / month",17.05%,n/a,863xx,N/a,N/a,N/a,n/a,N/a,730-734,0,03/1981,$0.00,20,0,33,33,"$91,292.00",0,17.70%,n/a,1,33
"February 6, 2015",40836117,"$16,000",16.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,917 / month",22.29%,7 years ,980xx,N/a,N/a,N/a,Legal Assistant,N/a,685-689,0,03/2006,$0.00,11,0,26,n/a,"$18,562.00",0,48.00%,n/a,3,n/a
"February 6, 2015",40836118,"$11,000",12.29%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$3,862 / month",21.23%,n/a,741xx,N/a,N/a,N/a,n/a,N/a,690-694,0,02/1970,$0.00,12,0,35,n/a,"$5,926.00",1,27.00%,60,3,56
"February 6, 2015",40836144,"$28,000",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$10,000 / month",24.49%,< 1 year ,982xx,N/a,N/a,N/a,Physician Assistant,N/a,680-684,0,02/2000,$0.00,23,0,53,n/a,"$41,288.00",0,81.40%,n/a,1,n/a
"February 6, 2015",40836162,"$12,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",14.27%,10+ years ,882xx,N/a,N/a,N/a,Payroll Associate,N/a,660-664,0,08/1983,$0.00,19,0,49,36,"$20,836.00",0,56.50%,n/a,1,n/a
"February 6, 2015",40836221,"$8,400",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$1,969 / month",4.36%,2 years ,210xx,N/a,N/a,N/a,Office Secretary III,N/a,760-764,0,07/2006,$0.00,10,0,16,n/a,"$1,392.00",0,2.90%,n/a,0,n/a
"February 6, 2015",40836354,"$10,500",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,500 / month",12.87%,3 years ,933xx,N/a,N/a,N/a,assistant rsp,N/a,735-739,0,02/1999,$0.00,4,0,24,n/a,"$5,266.00",0,33.30%,n/a,0,n/a
"February 6, 2015",40836448,"$35,000",17.86%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,292 / month",26.51%,10+ years ,655xx,N/a,N/a,N/a,Superintendent,N/a,710-714,0,08/1998,$0.00,11,2,47,6,"$4,862.00",0,38.90%,n/a,1,22
"February 6, 2015",40836455,"$4,000",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$9,417 / month",0.44%,6 years ,958xx,N/a,N/a,N/a,assistant manager,N/a,720-724,0,06/1996,$0.00,10,1,18,10,$438.00,0,0.70%,n/a,0,n/a
"February 6, 2015",40836483,"$20,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,524 / month",24.85%,2 years ,308xx,N/a,N/a,N/a,Admin Assistant,N/a,670-674,0,12/1991,$0.00,24,0,67,n/a,"$35,117.00",0,86.10%,n/a,0,n/a
"February 6, 2015",40836515,"$27,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,333 / month",22.03%,10+ years ,150xx,N/a,N/a,N/a,aircraft mechanic,N/a,725-729,0,12/1989,$0.00,18,7,35,12,"$27,024.00",0,31.70%,n/a,0,14
"February 6, 2015",40836568,"$10,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,667 / month",15.72%,10+ years ,953xx,N/a,N/a,N/a,Operation Manager,N/a,675-679,0,08/2002,$0.00,7,1,13,21,"$3,634.00",0,95.60%,n/a,0,21
"February 6, 2015",40836592,"$10,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,000 / month",2.46%,9 years ,076xx,N/a,N/a,N/a,OWNER,N/a,700-704,0,11/1985,$0.00,9,2,35,6,"$9,088.00",0,38.30%,n/a,0,6
"February 6, 2015",40836594,"$20,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,917 / month",8.40%,10+ years ,751xx,N/a,N/a,N/a,Shipping Supervisor,N/a,675-679,0,03/2004,$0.00,5,0,25,79,"$2,166.00",0,74.70%,n/a,0,79
"February 6, 2015",40836598,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,583 / month",25.22%,3 years ,605xx,N/a,N/a,N/a,Driver,N/a,695-699,0,03/2003,$0.00,11,0,18,72,"$10,170.00",0,34.10%,n/a,0,72
"February 6, 2015",40846143,"$18,000",9.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,750 / month",32.17%,n/a,272xx,N/a,N/a,N/a,n/a,N/a,675-679,0,01/1976,$0.00,12,0,35,n/a,"$34,759.00",0,71.10%,n/a,0,n/a
"February 6, 2015",40846178,"$24,000",15.61%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,083 / month",32.05%,10+ years ,296xx,N/a,N/a,N/a,Line leader,N/a,660-664,0,07/1987,$0.00,10,2,29,17,"$7,387.00",0,83.90%,n/a,0,21
"February 6, 2015",40846186,"$12,000",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",28.77%,9 years ,759xx,N/a,N/a,N/a,Institutional Parole Officer,N/a,745-749,0,07/1996,$0.00,31,0,69,n/a,"$5,157.00",0,9.50%,n/a,1,n/a
"February 6, 2015",40846215,"$10,000",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,917 / month",19.73%,< 1 year ,386xx,N/a,N/a,N/a,Senior Accountant,N/a,695-699,0,09/2003,$0.00,12,0,24,n/a,"$5,911.00",0,16.60%,n/a,0,n/a
"February 6, 2015",40846221,"$8,000",5.93%,1.00%,Three years after issuance,Five years after issuance,RENT,"$8,122 / month",16.33%,n/a,329xx,N/a,N/a,N/a,n/a,N/a,725-729,0,11/2001,$0.00,14,0,32,n/a,"$1,502.00",1,5.20%,84,1,n/a
"February 6, 2015",40846343,"$6,400",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,092 / month",4.20%,10+ years ,331xx,N/a,N/a,N/a,Account representative,N/a,690-694,0,01/1997,$0.00,9,0,22,30,"$4,740.00",0,52.70%,n/a,0,39
"February 6, 2015",40846422,"$15,600",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,333 / month",23.56%,< 1 year ,723xx,N/a,N/a,N/a,Registered Nurse,N/a,690-694,0,02/2002,$0.00,13,0,35,n/a,"$34,108.00",0,62.50%,n/a,1,n/a
"February 6, 2015",40846428,"$35,000",18.84%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,183 / month",30.47%,8 years ,914xx,N/a,N/a,N/a,Crafts Service,N/a,730-734,0,05/2003,$0.00,21,0,43,n/a,"$28,564.00",0,56.60%,n/a,1,n/a
"February 6, 2015",40846441,"$15,000",13.33%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$3,958 / month",35.95%,10+ years ,376xx,N/a,N/a,N/a,Lieutenant,N/a,710-714,0,11/1997,$0.00,13,0,24,n/a,"$60,352.00",0,53.90%,n/a,0,n/a
"February 6, 2015",40846445,"$28,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,683 / month",33.97%,10+ years ,238xx,N/a,N/a,N/a,Airpoort OPerations Spvsr.,N/a,720-724,0,05/1973,$0.00,17,0,33,n/a,"$85,496.00",0,45.70%,n/a,0,n/a
"February 6, 2015",40846570,"$2,000",6.39%,1.00%,Three years after issuance,Five years after issuance,OWN,"$1,712 / month",13.08%,5 years ,361xx,N/a,N/a,N/a,Manager,N/a,745-749,0,06/1987,$0.00,9,0,14,n/a,"$15,562.00",0,27.40%,n/a,0,n/a
"February 6, 2015",40856121,"$12,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,250 / month",18.43%,9 years ,972xx,N/a,N/a,N/a,cash up,N/a,665-669,0,07/2006,$0.00,18,0,22,n/a,"$10,645.00",0,58.20%,n/a,0,n/a
"February 6, 2015",40856167,"$20,000",8.18%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,833 / month",20.56%,2 years ,113xx,N/a,N/a,N/a,Train Operator,N/a,700-704,0,10/1996,$0.00,17,0,28,54,"$10,032.00",1,23.40%,26,0,n/a
"February 6, 2015",40856232,"$24,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,500 / month",22.29%,10+ years ,299xx,N/a,N/a,N/a,Aviation Maintenance Supervisor,N/a,695-699,0,10/2002,$0.00,3,0,11,n/a,"$36,017.00",0,63.00%,n/a,0,n/a
"February 6, 2015",40856252,"$35,000",17.57%,1.00%,Five years after issuance,Five years after issuance,RENT,"$8,289 / month",24.95%,< 1 year ,953xx,N/a,N/a,N/a,Applications Developer,N/a,700-704,0,09/2002,$0.00,11,0,18,n/a,"$17,208.00",0,98.30%,n/a,0,n/a
"February 6, 2015",40856275,"$14,000",9.17%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,750 / month",10.61%,2 years ,606xx,N/a,N/a,N/a,Bartender,N/a,705-709,0,06/2007,$0.00,9,0,10,n/a,"$4,558.00",0,20.30%,n/a,0,n/a
"February 6, 2015",40856324,"$18,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,367 / month",23.03%,8 years ,070xx,N/a,N/a,N/a,warranty administrator ,N/a,665-669,0,12/2005,$0.00,15,0,23,n/a,"$19,093.00",0,56.30%,n/a,1,n/a
"February 6, 2015",40856332,"$28,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,833 / month",16.77%,1 year ,786xx,N/a,N/a,N/a,REGISTRAR,N/a,660-664,0,06/2002,$0.00,22,0,33,72,"$21,004.00",0,74.20%,n/a,1,80
"February 6, 2015",40856387,"$26,000",9.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$16,667 / month",17.57%,10+ years ,658xx,N/a,N/a,N/a,podiatrist,N/a,695-699,0,06/1996,$0.00,13,0,30,26,"$29,693.00",2,80.00%,74,0,n/a
"February 6, 2015",40856423,"$35,000",17.57%,1.00%,Five years after issuance,Five years after issuance,OWN,"$10,417 / month",17.63%,n/a,346xx,N/a,N/a,N/a,n/a,N/a,670-674,0,09/2002,$0.00,14,0,28,65,"$38,623.00",0,71.10%,n/a,1,n/a
"February 6, 2015",40856433,"$5,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$1,667 / month",30.85%,< 1 year ,187xx,N/a,N/a,N/a,Social worker,N/a,685-689,0,09/2000,$0.00,19,0,48,n/a,"$10,238.00",1,43.80%,54,0,n/a
"February 6, 2015",40866138,"$12,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",22.84%,1 year ,597xx,N/a,N/a,N/a,Assistant ,N/a,695-699,0,08/2000,$0.00,15,0,46,49,"$12,198.00",0,55.20%,n/a,0,n/a
"February 6, 2015",40866152,"$10,000",8.18%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,750 / month",23.66%,10+ years ,074xx,N/a,N/a,N/a,Social Worker,N/a,740-744,0,08/1997,$0.00,17,1,59,18,"$1,957.00",1,7.40%,61,0,n/a
"February 6, 2015",40866175,"$5,500",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,417 / month",27.38%,1 year ,228xx,N/a,N/a,N/a,Customer Support Analyst,N/a,755-759,0,05/2001,$0.00,20,0,24,n/a,"$5,055.00",0,8.60%,n/a,0,n/a
"February 6, 2015",40866189,"$15,000",17.57%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,583 / month",37.94%,10+ years ,535xx,N/a,N/a,N/a,Program Coordinator,N/a,685-689,0,08/1996,$0.00,15,0,25,n/a,"$21,516.00",0,98.70%,n/a,0,n/a
"February 6, 2015",40866247,"$4,500",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,247 / month",15.35%,10+ years ,030xx,N/a,N/a,N/a,Realtor,N/a,740-744,0,02/1996,$0.00,6,0,24,n/a,"$14,242.00",0,98.20%,n/a,1,n/a
"February 6, 2015",40866273,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,OWN,"$8,958 / month",12.45%,1 year ,105xx,N/a,N/a,N/a,Tax accountant,N/a,680-684,0,10/1996,$0.00,16,1,35,10,"$22,011.00",0,47.20%,n/a,3,27
"February 6, 2015",40866328,"$21,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,000 / month",11.66%,9 years ,384xx,N/a,N/a,N/a,minister,N/a,695-699,0,02/1988,$0.00,7,0,15,n/a,"$5,351.00",1,75.40%,93,0,n/a
"February 6, 2015",40866361,"$15,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,167 / month",19.89%,1 year ,900xx,N/a,N/a,N/a,Server,N/a,695-699,0,04/2003,$0.00,12,1,23,21,"$16,785.00",0,53.50%,n/a,0,n/a
"February 6, 2015",40866389,"$20,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",11.40%,n/a,773xx,N/a,N/a,N/a,n/a,N/a,665-669,0,11/2006,$0.00,10,0,36,65,"$2,864.00",0,20.00%,n/a,0,65
"February 6, 2015",40866394,"$23,975",16.55%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",7.68%,n/a,300xx,N/a,N/a,N/a,n/a,N/a,705-709,0,06/1995,$0.00,34,0,59,n/a,"$16,332.00",0,49.80%,n/a,0,n/a
"February 6, 2015",40866395,"$10,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",20.76%,10+ years ,103xx,N/a,N/a,N/a,Maintenance,N/a,710-714,0,09/1995,$0.00,5,0,18,n/a,"$24,216.00",0,61.00%,n/a,0,n/a
"February 6, 2015",40866408,"$19,500",19.52%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",27.09%,10+ years ,346xx,N/a,N/a,N/a,retention rep,N/a,665-669,0,10/1999,$0.00,9,0,32,66,"$7,085.00",1,62.70%,33,3,66
"February 6, 2015",40866411,"$16,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",26.13%,n/a,904xx,N/a,N/a,N/a,n/a,N/a,670-674,0,01/1969,$0.00,22,0,35,46,"$50,074.00",0,56.10%,n/a,0,n/a
"February 6, 2015",40866428,"$24,000",11.53%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",16.96%,10+ years ,891xx,N/a,N/a,N/a,Repair Technician,N/a,660-664,0,10/1997,$0.00,17,0,34,37,"$11,306.00",0,21.80%,n/a,0,37
"February 6, 2015",40876114,"$12,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,583 / month",3.08%,10+ years ,532xx,N/a,N/a,N/a,crew leader/manager trainee,N/a,745-749,0,05/2003,$0.00,8,0,16,n/a,"$2,501.00",1,8.40%,101,0,n/a
"February 6, 2015",40876126,"$20,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",7.49%,10+ years ,941xx,N/a,N/a,N/a,real estate agent,N/a,735-739,0,01/1994,$0.00,6,0,18,n/a,"$23,557.00",0,44.40%,n/a,1,n/a
"February 6, 2015",40876160,"$35,000",9.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,000 / month",13.19%,4 years ,331xx,N/a,N/a,N/a,SALES DIRECTOR,N/a,680-684,0,05/1996,$0.00,26,2,45,10,"$46,477.00",0,33.60%,n/a,1,10
"February 6, 2015",40876163,"$10,000",5.93%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,333 / month",19.56%,3 years ,728xx,N/a,N/a,N/a,Finish Carpenter,N/a,785-789,0,08/2005,$0.00,6,0,12,n/a,"$6,648.00",0,25.00%,n/a,0,n/a
"February 6, 2015",40876272,"$30,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,500 / month",3.26%,< 1 year ,282xx,N/a,N/a,N/a,Architecture Lead - BPM CoE,N/a,695-699,0,03/2007,$0.00,6,0,18,26,"$13,864.00",0,24.50%,n/a,1,56
"February 6, 2015",40876286,"$15,000",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,167 / month",12.08%,2 years ,760xx,N/a,N/a,N/a,Region Manager - Claim Prevention,N/a,670-674,0,02/1994,$0.00,7,0,22,61,"$17,330.00",0,96.30%,n/a,0,61
"February 6, 2015",40876338,"$4,800",11.53%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,250 / month",11.58%,1 year ,970xx,N/a,N/a,N/a,Driver,N/a,695-699,0,12/2007,$0.00,8,0,12,n/a,"$5,607.00",0,44.10%,n/a,0,n/a
"February 6, 2015",40876383,"$20,000",10.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,833 / month",5.02%,6 years ,066xx,N/a,N/a,N/a,owner,N/a,660-664,0,12/1992,$0.00,10,0,23,70,"$12,924.00",1,31.60%,50,2,70
"February 6, 2015",40876438,"$14,400",18.25%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",28.23%,n/a,404xx,N/a,N/a,N/a,n/a,N/a,660-664,0,03/2003,$0.00,12,0,42,77,"$30,092.00",0,98.70%,n/a,1,n/a
"February 6, 2015",40876473,"$25,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,500 / month",9.32%,9 years ,970xx,N/a,N/a,N/a,Sr. Equipment Analyst ,N/a,700-704,0,02/1970,$0.00,21,0,35,28,"$18,693.00",0,24.00%,n/a,1,n/a
"February 6, 2015",40876512,"$35,000",16.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",36.12%,< 1 year ,333xx,N/a,N/a,N/a,GAL,N/a,695-699,0,06/1995,$0.00,24,0,42,n/a,"$43,186.00",0,55.20%,n/a,0,n/a
"February 6, 2015",40876543,"$10,400",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,417 / month",13.55%,n/a,301xx,N/a,N/a,N/a,n/a,N/a,660-664,0,12/1984,$0.00,18,0,61,n/a,"$8,712.00",1,30.60%,75,2,n/a
"February 6, 2015",40876551,"$16,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,917 / month",25.22%,n/a,760xx,N/a,N/a,N/a,n/a,N/a,705-709,0,12/1996,$0.00,11,0,28,57,"$23,432.00",0,52.30%,n/a,0,57
"February 6, 2015",40876608,"$9,600",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,250 / month",19.26%,4 years ,271xx,N/a,N/a,N/a,Finance,N/a,695-699,0,02/2007,$0.00,14,0,41,n/a,"$17,313.00",0,43.30%,n/a,0,n/a
"February 6, 2015",40876653,"$20,000",16.55%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,417 / month",26.22%,10+ years ,207xx,N/a,N/a,N/a,Human Resources Specialist,N/a,670-674,0,07/1995,$0.00,14,0,31,31,"$20,950.00",1,62.50%,64,1,31
"February 6, 2015",40876689,"$20,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,667 / month",27.42%,8 years ,105xx,N/a,N/a,N/a,Manager,N/a,680-684,0,07/1991,$0.00,17,0,30,56,"$37,374.00",0,68.20%,n/a,1,n/a
"February 6, 2015",40888169,"$7,500",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,500 / month",33.00%,5 years ,980xx,N/a,N/a,N/a,merchandiser/reset supervisor,N/a,670-674,0,10/1999,$0.00,11,0,25,78,"$6,376.00",1,68.60%,67,0,n/a
"February 6, 2015",40888207,"$17,500",12.29%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",17.84%,< 1 year ,731xx,N/a,N/a,N/a,Project Manager,N/a,670-674,0,02/2001,$0.00,11,0,36,26,"$15,430.00",0,95.20%,n/a,1,35
"February 6, 2015",40888258,"$16,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",5.57%,10+ years ,441xx,N/a,N/a,N/a,President,N/a,665-669,0,04/1976,$0.00,5,0,20,66,"$7,752.00",0,85.20%,n/a,1,66
"February 6, 2015",40888314,"$6,000",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,167 / month",14.81%,9 years ,853xx,N/a,N/a,N/a,supervisor,N/a,690-694,0,02/2000,$0.00,17,1,24,19,"$7,695.00",0,27.50%,n/a,0,19
"February 6, 2015",40888387,"$15,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,933 / month",7.50%,5 years ,440xx,N/a,N/a,N/a,Owner,N/a,670-674,0,08/1984,$0.00,10,0,38,30,"$16,238.00",0,73.80%,n/a,1,n/a
"February 6, 2015",14358244,"$3,000",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,917 / month",24.76%,10+ years ,802xx,N/a,N/a,N/a,Meat cutter,N/a,710-714,0,08/2000,$0.00,8,0,19,n/a,"$5,432.00",1,24.00%,112,0,n/a
"February 6, 2015",37741715,"$16,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,500 / month",17.38%,10+ years ,018xx,N/a,N/a,N/a,real estate agent,N/a,705-709,0,11/1990,$0.00,11,0,34,65,"$250,257.00",0,77.50%,n/a,0,65
"February 6, 2015",38529136,"$22,000",12.69%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",18.98%,10+ years ,958xx,N/a,N/a,N/a,COO,N/a,685-689,0,04/1969,$0.00,27,0,70,42,"$37,499.00",0,40.40%,n/a,1,n/a
"February 6, 2015",38832384,"$10,000",12.29%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,333 / month",3.55%,3 years ,935xx,N/a,N/a,N/a,Mechanic,N/a,670-674,0,10/2003,$0.00,4,0,15,67,"$4,830.00",0,33.80%,n/a,0,67
"February 6, 2015",39218152,"$28,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,250 / month",8.48%,10+ years ,985xx,N/a,N/a,N/a,laborer,N/a,690-694,0,11/1999,$0.00,9,0,20,n/a,"$22,909.00",0,48.40%,n/a,0,n/a
"February 6, 2015",39440353,"$10,000",13.33%,1.00%,Five years after issuance,Five years after issuance,OWN,"$1,917 / month",13.83%,8 years ,087xx,N/a,N/a,N/a,Customer Service Representative ,N/a,685-689,0,07/2006,$0.00,6,0,10,n/a,"$5,471.00",0,72.00%,n/a,0,n/a
"February 6, 2015",39530876,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",12.21%,10+ years ,028xx,N/a,N/a,N/a,Assistant Manager,N/a,660-664,0,02/2003,$0.00,13,0,30,31,"$4,645.00",3,74.90%,45,0,n/a
"February 6, 2015",39532626,"$5,000",13.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,750 / month",24.93%,10+ years ,300xx,N/a,N/a,N/a,controller,N/a,680-684,0,01/2004,$0.00,7,0,31,51,"$2,873.00",1,42.90%,27,1,51
"February 6, 2015",39540603,"$10,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",38.32%,< 1 year ,945xx,N/a,N/a,N/a,Security Officer,N/a,720-724,0,06/1982,$0.00,20,0,37,n/a,"$33,646.00",0,44.40%,n/a,0,n/a
