Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"January 7, 2015",38579222,"$15,000",11.44%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",10.06%,< 1 year ,760xx,N/a,N/a,N/a,Purchasing Analyst,N/a,670-674,0,08/2003,$0.00,13,1,28,11,"$10,878.00",0,55.80%,n/a,0,n/a
"January 7, 2015",38579385,"$24,000",9.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,667 / month",19.89%,7 years ,495xx,N/a,N/a,N/a,sales,N/a,670-674,0,12/1985,$0.00,17,0,31,57,"$18,495.00",1,46.50%,57,1,57
"January 7, 2015",38579390,"$7,000",10.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,917 / month",9.99%,7 years ,109xx,N/a,N/a,N/a,Flight Engineer,N/a,665-669,0,01/2005,$0.00,4,2,7,10,"$4,019.00",0,49.60%,n/a,0,n/a
"January 7, 2015",38579401,"$20,000",9.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,417 / month",27.94%,6 years ,752xx,N/a,N/a,N/a,Truck driver,N/a,705-709,0,11/1995,$0.00,12,0,41,70,"$23,372.00",0,37.80%,n/a,1,73
"January 7, 2015",38579491,"$18,000",8.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",21.50%,7 years ,530xx,N/a,N/a,N/a,Supervisor,N/a,690-694,0,08/2001,$0.00,19,0,42,n/a,"$30,412.00",0,49.80%,n/a,0,n/a
"January 7, 2015",38579494,"$35,000",17.86%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,917 / month",33.35%,3 years ,117xx,N/a,N/a,N/a,Field Operations Manager,N/a,690-694,0,05/2006,$0.00,11,2,16,7,"$3,672.00",0,45.30%,n/a,1,12
"January 7, 2015",38579496,"$13,000",9.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,750 / month",13.65%,4 years ,905xx,N/a,N/a,N/a,Customer Relations Team Lead,N/a,690-694,0,09/2003,$0.00,6,0,14,75,"$13,695.00",0,67.10%,n/a,0,75
"January 7, 2015",38579521,"$9,000",11.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,083 / month",3.36%,< 1 year ,303xx,N/a,N/a,N/a,scanner,N/a,690-694,0,08/2010,$0.00,13,0,13,n/a,"$2,100.00",0,27.30%,n/a,1,n/a
"January 7, 2015",38579561,"$35,000",11.44%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$30,000 / month",14.98%,n/a,750xx,N/a,N/a,N/a,n/a,N/a,685-689,0,05/1999,$0.00,11,0,30,n/a,"$68,279.00",0,108.00%,n/a,0,n/a
"January 7, 2015",38579609,"$9,000",11.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,825 / month",15.08%,4 years ,477xx,N/a,N/a,N/a,sheet metal worker,N/a,685-689,0,06/2006,$0.00,11,0,25,n/a,"$5,222.00",0,61.00%,n/a,0,73
"January 7, 2015",38579615,"$20,000",11.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,083 / month",17.25%,10+ years ,800xx,N/a,N/a,N/a,Broker/Owner,N/a,660-664,0,07/1993,$0.00,9,0,27,66,"$8,398.00",0,90.30%,n/a,0,66
"January 7, 2015",38579642,"$25,000",12.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,750 / month",37.17%,10+ years ,736xx,N/a,N/a,N/a,OWNER/OPERATOR,N/a,700-704,0,05/2002,$0.00,12,0,37,n/a,"$30,560.00",0,78.80%,n/a,0,n/a
"January 7, 2015",38579645,"$12,150",11.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,917 / month",14.43%,1 year ,750xx,N/a,N/a,N/a,Painter,N/a,665-669,0,12/2002,$0.00,11,1,32,17,"$2,289.00",1,44.90%,81,1,80
"January 7, 2015",38579654,"$13,925",11.44%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",28.05%,2 years ,020xx,N/a,N/a,N/a,Officer,N/a,690-694,0,10/1974,$0.00,14,0,26,54,"$9,755.00",0,30.70%,n/a,0,56
"January 7, 2015",38579660,"$7,000",12.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,917 / month",1.96%,< 1 year ,080xx,N/a,N/a,N/a,Director of Maintenance,N/a,660-664,0,02/1999,$0.00,14,2,48,11,"$3,861.00",1,18.20%,66,3,63
"January 7, 2015",38579671,"$24,000",12.39%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",34.98%,n/a,186xx,N/a,N/a,N/a,n/a,N/a,675-679,0,10/1991,$0.00,20,1,62,8,"$48,155.00",0,70.90%,n/a,2,n/a
"January 7, 2015",38579807,"$14,400",9.49%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$15,833 / month",21.06%,10+ years ,031xx,N/a,N/a,N/a,Logistics Manager,N/a,660-664,0,03/1998,$0.00,22,1,31,13,"$29,187.00",0,56.10%,n/a,1,n/a
"January 7, 2015",38580134,"$8,000",14.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,250 / month",23.01%,3 years ,190xx,N/a,N/a,N/a,Account Executive,N/a,665-669,0,06/2002,$0.00,21,1,53,9,"$11,328.00",1,35.00%,78,5,9
"January 7, 2015",38580299,"$10,000",11.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,000 / month",30.45%,3 years ,440xx,N/a,N/a,N/a,Senior Support Analyst,N/a,665-669,0,10/1996,$0.00,18,0,54,n/a,"$8,163.00",1,48.60%,75,1,n/a
"January 7, 2015",38580349,"$6,000",11.44%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,000 / month",30.81%,10+ years ,076xx,N/a,N/a,N/a,manager,N/a,675-679,0,06/2005,$0.00,14,0,17,n/a,"$18,960.00",0,56.40%,n/a,0,n/a
"January 7, 2015",38584786,"$5,000",11.44%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,833 / month",22.66%,2 years ,731xx,N/a,N/a,N/a,Street Technician,N/a,665-669,0,07/1998,$0.00,5,0,22,n/a,"$4,420.00",1,58.00%,74,3,71
"January 7, 2015",38584985,"$22,000",8.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,500 / month",39.31%,7 years ,674xx,N/a,N/a,N/a,Sr. Microbiologist,N/a,715-719,0,08/2003,$0.00,15,0,32,n/a,"$18,317.00",0,57.80%,n/a,0,n/a
"January 7, 2015",38585727,"$6,400",9.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,655 / month",21.36%,5 years ,967xx,N/a,N/a,N/a,guest services manager,N/a,660-664,0,08/2002,$0.00,5,0,15,59,"$6,333.00",0,90.50%,n/a,1,59
"January 7, 2015",38588172,"$6,500",10.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,917 / month",13.77%,8 years ,197xx,N/a,N/a,N/a,Currency Back Office,N/a,660-664,0,07/2005,$0.00,11,0,26,39,"$6,922.00",0,35.90%,n/a,0,57
"January 7, 2015",38588326,"$12,000",14.31%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,500 / month",21.98%,10+ years ,338xx,N/a,N/a,N/a,project coordinator,N/a,665-669,0,01/2002,$0.00,14,0,49,59,"$4,644.00",1,48.90%,59,1,59
"January 7, 2015",38588506,"$13,000",14.31%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,583 / month",25.99%,8 years ,325xx,N/a,N/a,N/a,SSG,N/a,665-669,0,10/2005,$0.00,11,0,25,47,"$16,771.00",0,56.30%,n/a,1,n/a
"January 7, 2015",38588517,"$27,700",17.86%,1.00%,Five years after issuance,Five years after issuance,OWN,"$5,250 / month",26.25%,10+ years ,402xx,N/a,N/a,N/a,Engineer,N/a,665-669,0,06/1996,$0.00,12,0,16,33,"$31,781.00",0,98.70%,n/a,0,n/a
"January 7, 2015",38588523,"$8,000",9.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",15.66%,8 years ,270xx,N/a,N/a,N/a,Fleet shop manager,N/a,665-669,0,07/2002,$0.00,8,0,39,47,"$9,102.00",0,52.00%,n/a,1,n/a
"January 7, 2015",38588558,"$13,600",15.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,167 / month",24.23%,2 years ,928xx,N/a,N/a,N/a,Office Assistant,N/a,690-694,0,04/1991,$0.00,4,0,6,n/a,"$2,735.00",0,68.40%,n/a,0,n/a
"January 7, 2015",38588593,"$9,000",8.19%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,000 / month",8.68%,10+ years ,191xx,N/a,N/a,N/a,owner,N/a,675-679,0,05/1995,$0.00,8,0,21,n/a,"$8,149.00",1,37.70%,87,0,n/a
"January 7, 2015",38588602,"$3,500",10.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,981 / month",26.84%,4 years ,283xx,N/a,N/a,N/a,SENIOR SOFTWARE ENGINEER,N/a,665-669,0,08/1988,$0.00,19,2,42,9,"$16,443.00",0,71.20%,n/a,0,n/a
"January 7, 2015",38588611,"$9,000",11.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,750 / month",14.66%,3 years ,331xx,N/a,N/a,N/a,Director,N/a,705-709,0,02/2009,$0.00,12,1,17,23,"$18,859.00",0,55.60%,n/a,0,n/a
"January 7, 2015",38588706,"$12,000",9.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,500 / month",23.60%,10+ years ,370xx,N/a,N/a,N/a,executive mi.ister,N/a,705-709,0,03/1996,$0.00,7,0,16,66,"$15,924.00",0,48.30%,n/a,1,n/a
"January 7, 2015",38588738,"$12,000",9.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$10,833 / month",17.81%,2 years ,787xx,N/a,N/a,N/a,CEO,N/a,700-704,1,02/1986,$110.00,25,2,53,1,"$14,517.00",0,15.70%,n/a,0,12
"January 7, 2015",38588761,"$29,600",14.31%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",32.09%,< 1 year ,334xx,N/a,N/a,N/a,District Director,N/a,700-704,0,03/1978,$0.00,14,1,34,9,"$27,905.00",0,94.90%,n/a,0,9
"January 7, 2015",38588804,"$11,200",15.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,000 / month",3.40%,n/a,600xx,N/a,N/a,N/a,n/a,N/a,660-664,0,05/1987,$0.00,7,0,21,60,"$3,511.00",0,57.60%,n/a,1,60
"January 7, 2015",38588813,"$17,000",12.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$8,000 / month",33.39%,1 year ,209xx,N/a,N/a,N/a,"Director, Human Resources",N/a,700-704,0,05/2001,$0.00,13,0,35,n/a,"$15,004.00",0,43.40%,n/a,1,n/a
"January 7, 2015",38588839,"$16,000",11.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,917 / month",20.51%,n/a,366xx,N/a,N/a,N/a,n/a,N/a,715-719,0,09/1999,$0.00,13,0,55,n/a,"$5,974.00",0,14.80%,n/a,2,n/a
"January 7, 2015",38588850,"$8,000",8.19%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",33.10%,4 years ,195xx,N/a,N/a,N/a,School Liaison,N/a,730-734,0,12/1994,$0.00,10,0,29,n/a,"$32,167.00",0,59.30%,n/a,1,n/a
"January 7, 2015",38588923,"$32,000",11.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,333 / month",21.28%,2 years ,366xx,N/a,N/a,N/a,Registered Nurse,N/a,740-744,0,03/1990,$0.00,20,0,41,n/a,"$16,299.00",0,26.20%,n/a,0,n/a
"January 7, 2015",38588925,"$15,000",15.59%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",10.40%,10+ years ,359xx,N/a,N/a,N/a,painter,N/a,675-679,0,01/2005,$0.00,7,0,22,n/a,"$14,109.00",0,91.60%,n/a,1,n/a
"January 7, 2015",38588930,"$20,000",11.44%,1.00%,Five years after issuance,Five years after issuance,RENT,"$15,000 / month",14.47%,10+ years ,917xx,N/a,N/a,N/a,POLICE LIEUTENANT,N/a,695-699,0,07/1988,$0.00,19,1,47,8,"$54,748.00",0,55.00%,n/a,1,n/a
"January 7, 2015",38588945,"$6,600",6.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,833 / month",2.27%,4 years ,337xx,N/a,N/a,N/a,President,N/a,695-699,0,05/1996,$0.00,6,0,17,35,"$4,754.00",0,34.40%,n/a,1,35
"January 7, 2015",38589006,"$12,500",11.44%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",20.13%,5 years ,671xx,N/a,N/a,N/a,Information security ,N/a,675-679,0,09/2003,$0.00,8,0,17,41,"$5,808.00",0,84.20%,n/a,1,46
"January 7, 2015",38589035,"$35,000",20.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$8,333 / month",8.63%,1 year ,921xx,N/a,N/a,N/a,senior sales,N/a,665-669,0,09/1999,$0.00,8,0,32,n/a,"$18,922.00",3,82.30%,57,0,n/a
"January 7, 2015",38589037,"$19,200",9.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,250 / month",9.60%,10+ years ,232xx,N/a,N/a,N/a,on board service attendant,N/a,665-669,0,03/2000,$0.00,13,0,26,78,"$15,884.00",1,79.00%,79,0,78
"January 7, 2015",38589038,"$18,000",21.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,040 / month",21.45%,< 1 year ,984xx,N/a,N/a,N/a,IT Service Desk Tech,N/a,685-689,0,05/2008,$0.00,9,0,12,n/a,"$6,996.00",0,99.90%,n/a,0,n/a
"January 7, 2015",38589068,"$20,000",10.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,500 / month",15.73%,5 years ,335xx,N/a,N/a,N/a,Software Engineer,N/a,680-684,0,10/2006,$0.00,15,0,25,n/a,"$20,358.00",0,54.70%,n/a,1,n/a
"January 7, 2015",38589071,"$8,400",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",6.72%,6 years ,191xx,N/a,N/a,N/a,Sleep technician,N/a,685-689,0,05/2001,$0.00,18,1,26,10,"$4,329.00",1,7.60%,101,1,n/a
"January 7, 2015",38589095,"$20,000",8.67%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,387 / month",29.94%,3 years ,329xx,N/a,N/a,N/a,IT Director,N/a,690-694,0,10/2003,$0.00,22,0,47,56,"$25,012.00",0,54.50%,n/a,1,56
"January 7, 2015",38589134,"$24,000",8.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,717 / month",11.23%,< 1 year ,495xx,N/a,N/a,N/a,Quality Engineer,N/a,660-664,0,02/2006,$0.00,11,0,29,34,"$19,019.00",0,66.30%,n/a,0,n/a
"January 7, 2015",38589182,"$10,500",7.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,750 / month",14.75%,9 years ,935xx,N/a,N/a,N/a,RN,N/a,695-699,0,03/1998,$0.00,15,1,33,11,"$7,477.00",0,48.90%,n/a,0,11
"January 7, 2015",38589239,"$13,000",12.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,500 / month",31.00%,< 1 year ,107xx,N/a,N/a,N/a,Track worker,N/a,725-729,0,03/2006,$0.00,17,0,18,n/a,"$15,387.00",0,50.60%,n/a,1,n/a
"January 7, 2015",38589250,"$14,400",11.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$8,417 / month",10.12%,10+ years ,484xx,N/a,N/a,N/a,Registered nurse,N/a,660-664,0,10/2002,$0.00,9,1,39,21,"$5,907.00",0,35.40%,n/a,1,25
"January 7, 2015",38589276,"$10,000",11.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$15,417 / month",6.18%,6 years ,201xx,N/a,N/a,N/a,Senior Manager,N/a,670-674,0,08/1990,$0.00,5,0,20,n/a,"$6,240.00",1,78.00%,51,1,47
"January 7, 2015",38589285,"$20,000",8.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,500 / month",29.78%,10+ years ,604xx,N/a,N/a,N/a,Customer Service Supervisor,N/a,675-679,0,11/1995,$0.00,15,1,37,6,"$25,245.00",0,59.70%,n/a,0,6
"January 7, 2015",38589286,"$4,000",10.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,750 / month",21.76%,10+ years ,482xx,N/a,N/a,N/a,Clerk,N/a,690-694,0,01/2000,$0.00,12,0,20,38,"$7,965.00",2,41.30%,60,1,n/a
"January 7, 2015",38589379,"$35,000",9.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,250 / month",32.96%,10+ years ,782xx,N/a,N/a,N/a,director,N/a,720-724,0,08/2002,$0.00,15,0,31,n/a,"$27,896.00",2,55.00%,27,1,n/a
"January 7, 2015",38589397,"$21,175",10.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,500 / month",27.28%,7 years ,704xx,N/a,N/a,N/a,T-3 Technician,N/a,660-664,0,10/2003,$0.00,18,1,39,14,"$10,061.00",0,57.80%,n/a,0,n/a
"January 7, 2015",38589446,"$16,800",8.67%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,928 / month",33.91%,n/a,761xx,N/a,N/a,N/a,n/a,N/a,685-689,0,10/1992,$0.00,9,0,17,n/a,"$13,213.00",1,62.60%,47,0,n/a
"January 7, 2015",38589525,"$7,000",14.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,900 / month",23.72%,< 1 year ,930xx,N/a,N/a,N/a,Driver/ owner,N/a,660-664,0,04/2003,$0.00,10,0,24,n/a,"$5,819.00",3,54.90%,51,2,n/a
"January 7, 2015",38589629,"$14,725",17.86%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$3,333 / month",4.29%,2 years ,890xx,N/a,N/a,N/a,purchasing manager,N/a,705-709,0,08/2000,$0.00,6,1,13,13,"$6,312.00",0,29.00%,n/a,1,n/a
"January 7, 2015",38589658,"$24,150",19.24%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,583 / month",35.78%,10+ years ,770xx,N/a,N/a,N/a,Chef,N/a,695-699,0,04/1998,$0.00,22,0,60,25,"$24,994.00",0,47.60%,n/a,1,25
"January 7, 2015",38589722,"$15,000",8.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,333 / month",23.68%,10+ years ,283xx,N/a,N/a,N/a,Assistant Professor,N/a,690-694,0,09/1991,$0.00,17,0,47,n/a,"$35,320.00",0,90.60%,n/a,0,n/a
"January 7, 2015",38589734,"$30,000",9.49%,1.00%,Five years after issuance,Five years after issuance,RENT,"$11,000 / month",14.12%,2 years ,925xx,N/a,N/a,N/a,Controller,N/a,735-739,0,06/1990,$0.00,18,0,34,n/a,"$79,012.00",0,36.50%,n/a,1,n/a
"January 7, 2015",38589823,"$8,000",9.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,417 / month",39.15%,7 years ,430xx,N/a,N/a,N/a,Claims Manager,N/a,715-719,0,03/1996,$0.00,14,0,19,n/a,"$6,064.00",1,31.60%,114,0,n/a
"January 7, 2015",38595138,"$27,975",10.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,667 / month",19.95%,6 years ,786xx,N/a,N/a,N/a,Practice Administrator,N/a,725-729,0,02/1992,$0.00,20,1,37,20,"$24,447.00",0,35.00%,n/a,0,n/a
"January 7, 2015",38595844,"$10,000",11.44%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",29.56%,10+ years ,707xx,N/a,N/a,N/a,Professional Driver,N/a,715-719,0,05/1995,$0.00,9,0,19,n/a,"$25,088.00",0,97.60%,n/a,0,n/a
"January 7, 2015",38597215,"$18,000",9.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$8,333 / month",34.93%,8 years ,331xx,N/a,N/a,N/a,VP Controller,N/a,695-699,0,01/1990,$0.00,17,0,29,74,"$11,972.00",0,37.90%,n/a,0,74
"January 7, 2015",38597465,"$28,000",11.44%,1.00%,Five years after issuance,Five years after issuance,RENT,"$8,000 / month",23.56%,10+ years ,119xx,N/a,N/a,N/a,Teacher,N/a,700-704,0,08/1999,$0.00,10,0,37,46,"$27,412.00",0,87.90%,n/a,0,n/a
"January 7, 2015",38597999,"$28,700",8.19%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$13,500 / month",16.18%,5 years ,292xx,N/a,N/a,N/a,Owner,N/a,750-754,0,08/1984,$0.00,15,0,39,n/a,"$40,505.00",0,40.30%,n/a,0,n/a
"January 7, 2015",38598628,"$12,000",12.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,292 / month",37.67%,3 years ,151xx,N/a,N/a,N/a,Store Manager,N/a,705-709,0,06/1992,$0.00,7,0,22,n/a,"$20,067.00",0,65.40%,n/a,3,n/a
"January 7, 2015",38598642,"$35,000",8.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,165 / month",20.24%,10+ years ,207xx,N/a,N/a,N/a,Sr System Administrator,N/a,770-774,0,02/1989,$0.00,14,0,31,77,"$112,721.00",0,34.60%,n/a,0,n/a
"January 7, 2015",38598800,"$22,000",9.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$9,917 / month",21.71%,10+ years ,760xx,N/a,N/a,N/a,Route Engineer,N/a,700-704,0,08/2001,$0.00,20,0,37,n/a,"$31,852.00",0,49.30%,n/a,0,n/a
"January 7, 2015",38598857,"$30,000",11.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",21.66%,3 years ,570xx,N/a,N/a,N/a,Appraiser,N/a,680-684,0,07/1990,$0.00,13,0,33,47,"$41,500.00",0,78.40%,n/a,0,n/a
"January 7, 2015",38598870,"$35,000",19.24%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,417 / month",28.77%,10+ years ,466xx,N/a,N/a,N/a,Purchasing Manager,N/a,665-669,0,03/1993,$0.00,10,0,18,25,"$76,588.00",0,95.90%,n/a,0,n/a
"January 7, 2015",38598891,"$24,000",11.44%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",17.89%,5 years ,633xx,N/a,N/a,N/a,Team Leader,N/a,675-679,0,07/1989,$0.00,24,0,51,37,"$13,315.00",0,66.90%,n/a,2,37
"January 7, 2015",38598956,"$14,000",9.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",27.70%,< 1 year ,211xx,N/a,N/a,N/a,Owner,N/a,660-664,0,06/2002,$0.00,12,1,26,3,"$13,618.00",0,50.40%,n/a,0,3
"January 7, 2015",38599020,"$10,000",11.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$4,333 / month",12.76%,10+ years ,401xx,N/a,N/a,N/a,Public Relations,N/a,660-664,0,06/1992,$0.00,9,1,21,14,"$7,880.00",0,65.70%,n/a,0,47
"January 7, 2015",38599026,"$10,000",8.67%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,833 / month",19.54%,2 years ,606xx,N/a,N/a,N/a,Teacher,N/a,705-709,0,09/2003,$0.00,20,1,70,23,"$5,822.00",0,29.90%,n/a,1,23
"January 7, 2015",38599043,"$35,000",8.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$16,333 / month",15.74%,1 year ,554xx,N/a,N/a,N/a,OWNER,N/a,740-744,0,06/1998,$0.00,11,0,22,n/a,"$136,263.00",0,75.80%,n/a,1,n/a
"January 7, 2015",38599050,"$25,000",17.86%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",13.70%,n/a,234xx,N/a,N/a,N/a,n/a,N/a,670-674,0,01/1989,$0.00,5,1,26,16,"$22,447.00",0,90.90%,n/a,0,39
"January 7, 2015",38599058,"$35,000",10.49%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,233 / month",21.27%,10+ years ,279xx,N/a,N/a,N/a,CWO3,N/a,770-774,0,03/1992,$0.00,13,1,46,4,"$9,018.00",0,23.50%,n/a,0,4
"January 7, 2015",38599114,"$13,000",11.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,750 / month",23.79%,7 years ,483xx,N/a,N/a,N/a,Direct care worker,N/a,730-734,0,09/2003,$0.00,14,0,22,n/a,"$3,547.00",0,19.60%,n/a,0,n/a
"January 7, 2015",38599125,"$11,425",15.59%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,659 / month",17.29%,5 years ,995xx,N/a,N/a,N/a,PROPERTY MANAGER,N/a,665-669,0,12/1996,$0.00,13,0,22,56,"$13,340.00",0,60.90%,n/a,2,56
"January 7, 2015",38599147,"$9,600",9.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,833 / month",9.41%,8 years ,070xx,N/a,N/a,N/a,litigation analyst,N/a,665-669,0,10/1989,$0.00,15,0,17,n/a,"$21,463.00",0,64.10%,n/a,0,n/a
"January 7, 2015",38599152,"$30,000",11.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$15,000 / month",7.19%,10+ years ,900xx,N/a,N/a,N/a,c.e.o.,N/a,680-684,0,11/1993,$0.00,10,0,17,n/a,"$37,277.00",0,71.40%,n/a,0,n/a
"January 7, 2015",38599176,"$14,000",14.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,250 / month",31.81%,10+ years ,144xx,N/a,N/a,N/a,Meat Cutter,N/a,675-679,0,05/1999,$0.00,16,0,23,n/a,"$36,239.00",0,89.90%,n/a,2,n/a
"January 7, 2015",38599183,"$16,600",6.49%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,000 / month",27.97%,3 years ,068xx,N/a,N/a,N/a,School Psychologist,N/a,715-719,0,01/2001,$0.00,18,0,46,n/a,"$28,164.00",0,46.20%,n/a,0,n/a
